# x86 instruction set description version 0.2, 2023-03-05
# Based on Intel Instruction Set Reference #325383-078US, December 2022.
# https://golang.org/x/arch/x86/x86spec
"PMULHUW xmm1, xmm2/m128","PMULHUW xmm2/m128, xmm1","pmulhuw xmm2/m128, xmm1","66 0F E4 /r","V","V","SSE2","","","","","Multiply the packed unsigned word integers in xmm1 and xmm2/m128, and store the high 16 bits of the results in xmm1."
"PMULHW mm, mm/m64","PMULHW mm/m64, mm","pmulhw mm/m64, mm","NP 0F E5 /r","V","V","MMX","","","","","Multiply the packed signed word integers in mm1 register and mm2/m64, and store the high 16 bits of the results in mm1."
"PMULHW xmm1, xmm2/m128","PMULHW xmm2/m128, xmm1","pmulhw xmm2/m128, xmm1","66 0F E5 /r","V","V","SSE2","","","","","Multiply the packed signed word integers in xmm1 and xmm2/m128, and store the high 16 bits of the results in xmm1."
"PMULLW mm, mm/m64","PMULLW mm/m64, mm","pmullw mm/m64, mm","NP 0F D5 /r","V","V","MMX","","","","","Multiply the packed signed word integers in mm1 register and mm2/m64, and store the low 16 bits of the results in mm1."
"PMULLW xmm1, xmm2/m128","PMULLW xmm2/m128, xmm1","pmullw xmm2/m128, xmm1","66 0F D5 /r","V","V","SSE2","","","","","Multiply the packed signed word integers in xmm1 and xmm2/m128, and store the low 16 bits of the results in xmm1."
"PMULUDQ mm1, mm2/m64","PMULULQ mm2/m64, mm1","pmuludq mm2/m64, mm1","NP 0F F4 /r","V","V","SSE2","","","","","Multiply unsigned doubleword integer in mm1 by unsigned doubleword integer in mm2/m64, and store the quadword result in mm1."
"PMULUDQ xmm1, xmm2/m128","PMULULQ xmm2/m128, xmm1","pmuludq xmm2/m128, xmm1","66 0F F4 /r","V","V","SSE2","","","","","Multiply packed unsigned doubleword integers in xmm1 by packed unsigned doubleword integers in xmm2/m128, and store the quadword results in xmm1."
"POP DS","POPW/POPL/POPQ DS","popw/popl/popq DS","1F","V","I","","","w","Y","","Pop top of stack into DS; increment stack pointer."
"POP ES","POPW/POPL/POPQ ES","popw/popl/popq ES","07","V","I","","","w","Y","","Pop top of stack into ES; increment stack pointer."
"POP FS","POPW/POPL/POPQ FS","popw/popl/popq FS","0F A1","N.E.","V","","operand32,operand64","w","Y","","Pop top of stack into FS; increment stack pointer by 64 bits."
"POP FS","POPW/POPL/POPQ FS","popw/popl/popq FS","0F A1","V","N.E.","","operand32","w","Y","","Pop top of stack into FS; increment stack pointer by 32 bits."
"POP FS","POPW/POPL/POPQ FS","popw/popl/popq FS","0F A1","V","V","","operand16","w","Y","","Pop top of stack into FS; increment stack pointer by 16 bits."
"POP GS","POPW/POPL/POPQ GS","popw/popl/popq GS","0F A9","V","V","","operand16","w","Y","","Pop top of stack into GS; increment stack pointer by 16 bits."
"POP GS","POPW/POPL/POPQ GS","popw/popl/popq GS","0F A9","V","N.E.","","operand32","w","Y","","Pop top of stack into GS; increment stack pointer by 32 bits."
"POP GS","POPW/POPL/POPQ GS","popw/popl/popq GS","0F A9","N.E.","V","","operand32,operand64","w","Y","","Pop top of stack into GS; increment stack pointer by 64 bits."
"POP SS","POPW/POPL/POPQ SS","popw/popl/popq SS","17","V","I","","","w","Y","","Pop top of stack into SS; increment stack pointer."
"POP r/m16","POPW r/m16","popw r/m16","8F /0","V","V","","operand16","","Y","16","Pop top of stack into m16; increment stack pointer."
"POP r/m32","POPL r/m32","popl r/m32","8F /0","V","N.E.","","operand32","","Y","32","Pop top of stack into m32; increment stack pointer."
"POP r/m64","POPQ r/m64","popq r/m64","8F /0","N.E.","V","","operand32,operand64","","Y","64","Pop top of stack into m64; increment stack pointer. Cannot encode 32-bit operand size."
"POP r16","POPW r16","popw r16","58+rw","V","V","","operand16","","Y","16","Pop top of stack into r16; increment stack pointer."
"POP r32","POPL r32","popl r32","58+rd","V","N.E.","","operand32","","Y","32","Pop top of stack into r32; increment stack pointer."
"POP r64","POPQ r64","popq r64","58+rd","N.E.","V","","","","Y","64","Pop top of stack into r64; increment stack pointer. Cannot encode 32-bit operand size."
"POPA","POPAW","popaw","61","V","I","","operand16","","","","Pop DI, SI, BP, BX, DX, CX, and AX."
"POPAD","POPAL","popal","61","V","I","","operand32","","","","Pop EDI, ESI, EBP, EBX, EDX, ECX, and EAX."
"POPCNT r16, r/m16","POPCNTW r/m16, r16","popcntw r/m16, r16","F3 0F B8 /r","V","V","","operand16","","Y","16","POPCNT on r/m16"
"POPCNT r32, r/m32","POPCNTL r/m32, r32","popcntl r/m32, r32","F3 0F B8 /r","V","V","","operand32","","Y","32","POPCNT on r/m32"
"POPCNT r64, r/m64","POPCNTQ r/m64, r64","popcntq r/m64, r64","F3 REX.W 0F B8 /r","N.E.","V","","","","Y","64","POPCNT on r/m64"
"POPF","POPFW","popfw","9D","V","V","","operand16","","","","Pop top of stack into lower 16 bits of EFLAGS."
"POPFD","POPFL","popfl","9D","V","N.E.","","operand32","","","","Pop top of stack into EFLAGS."
"POPFQ","POPFQ","popfq","9D","N.E.","V","","operand32,operand64","","","","Pop top of stack and zero-extend into RFLAGS."
"POR mm, mm/m64","POR mm/m64, mm","por mm/m64, mm","NP 0F EB /r","V","V","MMX","","","","","Bitwise OR of mm/m64 and mm."
"POR xmm1, xmm2/m128","POR xmm2/m128, xmm1","por xmm2/m128, xmm1","66 0F EB /r","V","V","SSE2","","","","","Bitwise OR of xmm2/m128 and xmm1."
"PREFETCHNTA m8","PREFETCHNTA m8","prefetchnta m8","0F 18 /0","V","V","","","","","","Move data from m8 closer to the processor using NTA hint."
"PREFETCHT0 m8","PREFETCHT0 m8","prefetcht0 m8","0F 18 /1","V","V","","","","","","Move data from m8 closer to the processor using T0 hint."
"PREFETCHT1 m8","PREFETCHT1 m8","prefetcht1 m8","0F 18 /2","V","V","","","","","","Move data from m8 closer to the processor using T1 hint."
"PREFETCHT2 m8","PREFETCHT2 m8","prefetcht2 m8","0F 18 /3","V","V","","","","","","Move data from m8 closer to the processor using T2 hint."
"PREFETCHW m8","PREFETCHW m8","prefetchw m8","0F 0D /1","V","V","PREFETCHW","","","","","Move data from m8 closer to the processor in anticipation of a write."
"PSHUFB mm1, mm2/m64","PSHUFB mm2/m64, mm1","pshufb mm2/m64, mm1","NP 0F 38 00 /r","V","V","SSSE3","","","","","Shuffle bytes in mm1 according to contents of mm2/m64."
"PSHUFB xmm1, xmm2/m128","PSHUFB xmm2/m128, xmm1","pshufb xmm2/m128, xmm1","66 0F 38 00 /r","V","V","SSSE3","","","","","Shuffle bytes in xmm1 according to contents of xmm2/m128."
"PSHUFD xmm1, xmm2/m128, imm8","PSHUFD imm8, xmm2/m128, xmm1","pshufd imm8, xmm2/m128, xmm1","66 0F 70 /r ib","V","V","SSE2","","","","","Shuffle the doublewords in xmm2/m128 based on the encoding in imm8 and store the result in xmm1."
"PSHUFHW xmm1, xmm2/m128, imm8","PSHUFHW imm8, xmm2/m128, xmm1","pshufhw imm8, xmm2/m128, xmm1","F3 0F 70 /r ib","V","V","SSE2","","","","","Shuffle the high words in xmm2/m128 based on the encoding in imm8 and store the result in xmm1."
"PSHUFLW xmm1, xmm2/m128, imm8","PSHUFLW imm8, xmm2/m128, xmm1","pshuflw imm8, xmm2/m128, xmm1","F2 0F 70 /r ib","V","V","SSE2","","","","","Shuffle the low words in xmm2/m128 based on the encoding in imm8 and store the result in xmm1."
"PSHUFW mm1, mm2/m64, imm8","PSHUFW imm8, mm2/m64, mm1","pshufw imm8, mm2/m64, mm1","NP 0F 70 /r ib","V","V","","","","","","Shuffle the words in mm2/m64 based on the encoding in imm8 and store the result in mm1."
"PSIGNB mm1, mm2/m64","PSIGNB mm2/m64, mm1","psignb mm2/m64, mm1","NP 0F 38 08 /r","V","V","SSSE3","","","","","Negate/zero/preserve packed byte integers in mm1 depending on the corresponding sign in mm2/m64."
"PSIGNB xmm1, xmm2/m128","PSIGNB xmm2/m128, xmm1","psignb xmm2/m128, xmm1","66 0F 38 08 /r","V","V","SSSE3","","","","","Negate/zero/preserve packed byte integers in xmm1 depending on the corresponding sign in xmm2/m128."
"PSIGND mm1, mm2/m64","PSIGND mm2/m64, mm1","psignd mm2/m64, mm1","NP 0F 38 0A /r","V","V","SSSE3","","","","","Negate/zero/preserve packed doubleword integers in mm1 depending on the corresponding sign in mm2/m128."
"PSIGND xmm1, xmm2/m128","PSIGND xmm2/m128, xmm1","psignd xmm2/m128, xmm1","66 0F 38 0A /r","V","V","SSSE3","","","","","Negate/zero/preserve packed doubleword integers in xmm1 depending on the corresponding sign in xmm2/m128."
"PSIGNW mm1, mm2/m64","PSIGNW mm2/m64, mm1","psignw mm2/m64, mm1","NP 0F 38 09 /r","V","V","SSSE3","","","","","Negate/zero/preserve packed word integers in mm1 depending on the corresponding sign in mm2/m128."
"PSIGNW xmm1, xmm2/m128","PSIGNW xmm2/m128, xmm1","psignw xmm2/m128, xmm1","66 0F 38 09 /r","V","V","SSSE3","","","","","Negate/zero/preserve packed word integers in xmm1 depending on the corresponding sign in xmm2/m128."
"PSLLD mm, imm8","PSLLL imm8, mm","pslld imm8, mm","NP 0F 72 /6 ib","V","V","MMX","","","","","Shift doublewords in mm left by imm8 while shifting in 0s."
"PSLLD mm, mm/m64","PSLLL mm/m64, mm","pslld mm/m64, mm","NP 0F F2 /r","V","V","MMX","","","","","Shift doublewords in mm left by mm/m64 while shifting in 0s."
"PSLLD xmm1, imm8","PSLLL imm8, xmm1","pslld imm8, xmm1","66 0F 72 /6 ib","V","V","SSE2","","","","","Shift doublewords in xmm1 left by imm8 while shifting in 0s."
"PSLLD xmm1, xmm2/m128","PSLLL xmm2/m128, xmm1","pslld xmm2/m128, xmm1","66 0F F2 /r","V","V","SSE2","","","","","Shift doublewords in xmm1 left by xmm2/m128 while shifting in 0s."
"PSLLDQ xmm1, imm8","PSLLO imm8, xmm1","pslldq imm8, xmm1","66 0F 73 /7 ib","V","V","SSE2","","","","","Shift xmm1 left by imm8 bytes while shifting in 0s."
"PSLLQ mm, imm8","PSLLQ imm8, mm","psllq imm8, mm","NP 0F 73 /6 ib","V","V","MMX","","","","","Shift quadword in mm left by imm8 while shifting in 0s."
"PSLLQ mm, mm/m64","PSLLQ mm/m64, mm","psllq mm/m64, mm","NP 0F F3 /r","V","V","MMX","","","","","Shift quadword in mm left by mm/m64 while shifting in 0s."
"PSLLQ xmm1, imm8","PSLLQ imm8, xmm1","psllq imm8, xmm1","66 0F 73 /6 ib","V","V","SSE2","","","","","Shift quadwords in xmm1 left by imm8 while shifting in 0s."
"PSLLQ xmm1, xmm2/m128","PSLLQ xmm2/m128, xmm1","psllq xmm2/m128, xmm1","66 0F F3 /r","V","V","SSE2","","","","","Shift quadwords in xmm1 left by xmm2/m128 while shifting in 0s."
"PSLLW mm, mm/m64","PSLLW mm/m64, mm","psllw mm/m64, mm","NP 0F F1 /r","V","V","MMX","","","","","Shift words in mm left mm/m64 while shifting in 0s."
"PSLLW mm1, imm8","PSLLW imm8, mm1","psllw imm8, mm1","NP 0F 71 /6 ib","V","V","MMX","","","","","Shift words in mm left by imm8 while shifting in 0s."
"PSLLW xmm1, imm8","PSLLW imm8, xmm1","psllw imm8, xmm1","66 0F 71 /6 ib","V","V","SSE2","","","","","Shift words in xmm1 left by imm8 while shifting in 0s."
"PSLLW xmm1, xmm2/m128","PSLLW xmm2/m128, xmm1","psllw xmm2/m128, xmm1","66 0F F1 /r","V","V","SSE2","","","","","Shift words in xmm1 left by xmm2/m128 while shifting in 0s."
"PSRAD mm, imm8","PSRAL imm8, mm","psrad imm8, mm","NP 0F 72 /4 ib","V","V","MMX","","","","","Shift doublewords in mm right by imm8 while shifting in sign bits."
"PSRAD mm, mm/m64","PSRAL mm/m64, mm","psrad mm/m64, mm","NP 0F E2 /r","V","V","MMX","","","","","Shift doublewords in mm right by mm/m64 while shifting in sign bits."
"PSRAD xmm1, imm8","PSRAL imm8, xmm1","psrad imm8, xmm1","66 0F 72 /4 ib","V","V","SSE2","","","","","Shift doublewords in xmm1 right by imm8 while shifting in sign bits."
"PSRAD xmm1, xmm2/m128","PSRAL xmm2/m128, xmm1","psrad xmm2/m128, xmm1","66 0F E2 /r","V","V","SSE2","","","","","Shift doubleword in xmm1 right by xmm2 /m128 while shifting in sign bits."
"PSRAW mm, imm8","PSRAW imm8, mm","psraw imm8, mm","NP 0F 71 /4 ib","V","V","MMX","","","","","Shift words in mm right by imm8 while shifting in sign bits"
"PSRAW mm, mm/m64","PSRAW mm/m64, mm","psraw mm/m64, mm","NP 0F E1 /r","V","V","MMX","","","","","Shift words in mm right by mm/m64 while shifting in sign bits."
"PSRAW xmm1, imm8","PSRAW imm8, xmm1","psraw imm8, xmm1","66 0F 71 /4 ib","V","V","SSE2","","","","","Shift words in xmm1 right by imm8 while shifting in sign bits"
"PSRAW xmm1, xmm2/m128","PSRAW xmm2/m128, xmm1","psraw xmm2/m128, xmm1","66 0F E1 /r","V","V","SSE2","","","","","Shift words in xmm1 right by xmm2/m128 while shifting in sign bits."
"PSRLD mm, imm8","PSRLL imm8, mm","psrld imm8, mm","NP 0F 72 /2 ib","V","V","MMX","","","","","Shift doublewords in mm right by imm8 while shifting in 0s."
"PSRLD mm, mm/m64","PSRLL mm/m64, mm","psrld mm/m64, mm","NP 0F D2 /r","V","V","MMX","","","","","Shift doublewords in mm right by amount specified in mm/m64 while shifting in 0s."
"PSRLD xmm1, imm8","PSRLL imm8, xmm1","psrld imm8, xmm1","66 0F 72 /2 ib","V","V","SSE2","","","","","Shift doublewords in xmm1 right by imm8 while shifting in 0s."
"PSRLD xmm1, xmm2/m128","PSRLL xmm2/m128, xmm1","psrld xmm2/m128, xmm1","66 0F D2 /r","V","V","SSE2","","","","","Shift doublewords in xmm1 right by amount specified in xmm2 /m128 while shifting in 0s."
"PSRLDQ xmm1, imm8","PSRLO imm8, xmm1","psrldq imm8, xmm1","66 0F 73 /3 ib","V","V","SSE2","","","","","Shift xmm1 right by imm8 while shifting in 0s."
"PSRLQ mm, imm8","PSRLQ imm8, mm","psrlq imm8, mm","NP 0F 73 /2 ib","V","V","MMX","","","","","Shift mm right by imm8 while shifting in 0s."
"PSRLQ mm, mm/m64","PSRLQ mm/m64, mm","psrlq mm/m64, mm","NP 0F D3 /r","V","V","MMX","","","","","Shift mm right by amount specified in mm/m64 while shifting in 0s."
"PSRLQ xmm1, imm8","PSRLQ imm8, xmm1","psrlq imm8, xmm1","66 0F 73 /2 ib","V","V","SSE2","","","","","Shift quadwords in xmm1 right by imm8 while shifting in 0s."
"PSRLQ xmm1, xmm2/m128","PSRLQ xmm2/m128, xmm1","psrlq xmm2/m128, xmm1","66 0F D3 /r","V","V","SSE2","","","","","Shift quadwords in xmm1 right by amount specified in xmm2/m128 while shifting in 0s."
"PSRLW mm, imm8","PSRLW imm8, mm","psrlw imm8, mm","NP 0F 71 /2 ib","V","V","MMX","","","","","Shift words in mm right by imm8 while shifting in 0s."
"PSRLW mm, mm/m64","PSRLW mm/m64, mm","psrlw mm/m64, mm","NP 0F D1 /r","V","V","MMX","","","","","Shift words in mm right by amount specified in mm/m64 while shifting in 0s."
"PSRLW xmm1, imm8","PSRLW imm8, xmm1","psrlw imm8, xmm1","66 0F 71 /2 ib","V","V","SSE2","","","","","Shift words in xmm1 right by imm8 while shifting in 0s."
"PSRLW xmm1, xmm2/m128","PSRLW xmm2/m128, xmm1","psrlw xmm2/m128, xmm1","66 0F D1 /r","V","V","SSE2","","","","","Shift words in xmm1 right by amount specified in xmm2/m128 while shifting in 0s."
"PSUBB mm, mm/m64","PSUBB mm/m64, mm","psubb mm/m64, mm","NP 0F F8 /r","V","V","MMX","","","","","Subtract packed byte integers in mm/m64 from packed byte integers in mm."
"PSUBB xmm1, xmm2/m128","PSUBB xmm2/m128, xmm1","psubb xmm2/m128, xmm1","66 0F F8 /r","V","V","SSE2","","","","","Subtract packed byte integers in xmm2/m128 from packed byte integers in xmm1."
"PSUBD mm, mm/m64","PSUBL mm/m64, mm","psubd mm/m64, mm","NP 0F FA /r","V","V","MMX","","","","","Subtract packed doubleword integers in mm/m64 from packed doubleword integers in mm."
"PSUBD xmm1, xmm2/m128","PSUBL xmm2/m128, xmm1","psubd xmm2/m128, xmm1","66 0F FA /r","V","V","SSE2","","","","","Subtract packed doubleword integers in xmm2/mem128 from packed doubleword integers in xmm1."
"PSUBQ mm1, mm2/m64","PSUBQ mm2/m64, mm1","psubq mm2/m64, mm1","NP 0F FB /r","V","V","SSE2","","","","","Subtract quadword integer in mm1 from mm2 /m64."
"PSUBQ xmm1, xmm2/m128","PSUBQ xmm2/m128, xmm1","psubq xmm2/m128, xmm1","66 0F FB /r","V","V","SSE2","","","","","Subtract packed quadword integers in xmm1 from xmm2 /m128."
"PSUBSB mm, mm/m64","PSUBSB mm/m64, mm","psubsb mm/m64, mm","NP 0F E8 /r","V","V","MMX","","","","","Subtract signed packed bytes in mm/m64 from signed packed bytes in mm and saturate results."
"PSUBSB xmm1, xmm2/m128","PSUBSB xmm2/m128, xmm1","psubsb xmm2/m128, xmm1","66 0F E8 /r","V","V","SSE2","","","","","Subtract packed signed byte integers in xmm2/m128 from packed signed byte integers in xmm1 and saturate results."
"PSUBSW mm, mm/m64","PSUBSW mm/m64, mm","psubsw mm/m64, mm","NP 0F E9 /r","V","V","MMX","","","","","Subtract signed packed words in mm/m64 from signed packed words in mm and saturate results."
"PSUBSW xmm1, xmm2/m128","PSUBSW xmm2/m128, xmm1","psubsw xmm2/m128, xmm1","66 0F E9 /r","V","V","SSE2","","","","","Subtract packed signed word integers in xmm2/m128 from packed signed word integers in xmm1 and saturate results."
"PSUBUSB mm, mm/m64","PSUBUSB mm/m64, mm","psubusb mm/m64, mm","NP 0F D8 /r","V","V","MMX","","","","","Subtract unsigned packed bytes in mm/m64 from unsigned packed bytes in mm and saturate result."
"PSUBUSB xmm1, xmm2/m128","PSUBUSB xmm2/m128, xmm1","psubusb xmm2/m128, xmm1","66 0F D8 /r","V","V","SSE2","","","","","Subtract packed unsigned byte integers in xmm2/m128 from packed unsigned byte integers in xmm1 and saturate result."
"PSUBUSW mm, mm/m64","PSUBUSW mm/m64, mm","psubusw mm/m64, mm","NP 0F D9 /r","V","V","MMX","","","","","Subtract unsigned packed words in mm/m64 from unsigned packed words in mm and saturate result."
"PSUBUSW xmm1, xmm2/m128","PSUBUSW xmm2/m128, xmm1","psubusw xmm2/m128, xmm1","66 0F D9 /r","V","V","SSE2","","","","","Subtract packed unsigned word integers in xmm2/m128 from packed unsigned word integers in xmm1 and saturate result."
"PSUBW mm, mm/m64","PSUBW mm/m64, mm","psubw mm/m64, mm","NP 0F F9 /r","V","V","MMX","","","","","Subtract packed word integers in mm/m64 from packed word integers in mm."
"PSUBW xmm1, xmm2/m128","PSUBW xmm2/m128, xmm1","psubw xmm2/m128, xmm1","66 0F F9 /r","V","V","SSE2","","","","","Subtract packed word integers in xmm2/m128 from packed word integers in xmm1."
"PTEST xmm1, xmm2/m128","PTEST xmm2/m128, xmm1","ptest xmm2/m128, xmm1","66 0F 38 17 /r","V","V","SSE4_1","","","","","Set ZF if xmm2/m128 AND xmm1 result is all 0s. Set CF if xmm2/m128 AND NOT xmm1 result is all 0s."
"PUNPCKHBW mm, mm/m64","PUNPCKHBW mm/m64, mm","punpckhbw mm/m64, mm","NP 0F 68 /r","V","V","MMX","","","","","Unpack and interleave high-order bytes from mm and mm/m64 into mm."
"PUNPCKHBW xmm1, xmm2/m128","PUNPCKHBW xmm2/m128, xmm1","punpckhbw xmm2/m128, xmm1","66 0F 68 /r","V","V","SSE2","","","","","Unpack and interleave high-order bytes from xmm1 and xmm2/m128 into xmm1."
"PUNPCKHDQ mm, mm/m64","PUNPCKHLQ mm/m64, mm","punpckhdq mm/m64, mm","NP 0F 6A /r","V","V","MMX","","","","","Unpack and interleave high-order doublewords from mm and mm/m64 into mm."
"PUNPCKHDQ xmm1, xmm2/m128","PUNPCKHLQ xmm2/m128, xmm1","punpckhdq xmm2/m128, xmm1","66 0F 6A /r","V","V","SSE2","","","","","Unpack and interleave high-order doublewords from xmm1 and xmm2/m128 into xmm1."
"PUNPCKHQDQ xmm1, xmm2/m128","PUNPCKHQDQ xmm2/m128, xmm1","punpckhqdq xmm2/m128, xmm1","66 0F 6D /r","V","V","SSE2","","","","","Unpack and interleave high-order quadwords from xmm1 and xmm2/m128 into xmm1."
"PUNPCKHWD mm, mm/m64","PUNPCKHWL mm/m64, mm","punpckhwd mm/m64, mm","NP 0F 69 /r","V","V","MMX","","","","","Unpack and interleave high-order words from mm and mm/m64 into mm."
"PUNPCKHWD xmm1, xmm2/m128","PUNPCKHWL xmm2/m128, xmm1","punpckhwd xmm2/m128, xmm1","66 0F 69 /r","V","V","SSE2","","","","","Unpack and interleave high-order words from xmm1 and xmm2/m128 into xmm1."
"PUNPCKLBW mm, mm/m32","PUNPCKLBW mm/m32, mm","punpcklbw mm/m32, mm","NP 0F 60 /r","V","V","MMX","","","","","Interleave low-order bytes from mm and mm/m32 into mm."
"PUNPCKLBW xmm1, xmm2/m128","PUNPCKLBW xmm2/m128, xmm1","punpcklbw xmm2/m128, xmm1","66 0F 60 /r","V","V","SSE2","","","","","Interleave low-order bytes from xmm1 and xmm2/m128 into xmm1."
"PUNPCKLDQ mm, mm/m32","PUNPCKLLQ mm/m32, mm","punpckldq mm/m32, mm","NP 0F 62 /r","V","V","MMX","","","","","Interleave low-order doublewords from mm and mm/m32 into mm."
"PUNPCKLDQ xmm1, xmm2/m128","PUNPCKLLQ xmm2/m128, xmm1","punpckldq xmm2/m128, xmm1","66 0F 62 /r","V","V","SSE2","","","","","Interleave low-order doublewords from xmm1 and xmm2/m128 into xmm1."
"PUNPCKLQDQ xmm1, xmm2/m128","PUNPCKLQDQ xmm2/m128, xmm1","punpcklqdq xmm2/m128, xmm1","66 0F 6C /r","V","V","SSE2","","","","","Interleave low-order quadword from xmm1 and xmm2/m128 into xmm1 register."
"PUNPCKLWD mm, mm/m32","PUNPCKLWL mm/m32, mm","punpcklwd mm/m32, mm","NP 0F 61 /r","V","V","MMX","","","","","Interleave low-order words from mm and mm/m32 into mm."
"PUNPCKLWD xmm1, xmm2/m128","PUNPCKLWL xmm2/m128, xmm1","punpcklwd xmm2/m128, xmm1","66 0F 61 /r","V","V","SSE2","","","","","Interleave low-order words from xmm1 and xmm2/m128 into xmm1."
"PUSHA","PUSHAW","pushaw","60","V","I","","operand16","","","","Push AX, CX, DX, BX, original SP, BP, SI, and DI."
"PUSHAD","PUSHAL","pushal","60","V","I","","operand32","","","","Push EAX, ECX, EDX, EBX, original ESP, EBP, ESI, and EDI."
"PUSHF","PUSHFW","pushfw","9C","V","V","","operand16","","","","Push lower 16 bits of EFLAGS."
